project,codebase_commit,file_path,line,rule_id,verdict,adjudicator,reason,source,adjudicated_at,provenance,confidence
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,146,STR34-C,FP,claude,`*pos='\0'` literal constant assignment,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,151,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round133,2026-09-08T03:20:09.253879,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,162,ERR00-C,FP,claude,"fclose() on read-only stream, unchecked return not actionable",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,med
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,162,EXP12-C,FP,claude-sonnet-5,,delta-adjudication-task757-exp12c-census-hostapD,2026-09-07T21:04:29.003892,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,172,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round22,2026-09-07T23:13:18.119548,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,174,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round24,2026-09-07T23:27:05.063047,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,176,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round126,2026-09-08T02:57:06.111868,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,177,ERR07-C,TP,claude,vlan_id = atoi(pos) has no downstream validation at all (unlike the FP precedent where atoi is immediately range-checked),hostap_full_audit_0.4.169,2026-07-29,41plus_b20,low
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,177,ERR34-C,TP,claude,same: no error/range check follows atoi() here,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,low
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,180,ERR00-C,FP,claude,"fclose() on read-only stream, unchecked return not actionable",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,med
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,180,EXP12-C,FP,claude-sonnet-5,,delta-adjudication-task757-exp12c-census-hostapD,2026-09-07T21:04:29.003892,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,180,FIO24-C,FP,claude,"mutually-exclusive early-return branches, not a real double close",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,185,ERR00-C,FP,claude,"fclose() on read-only stream, unchecked return not actionable",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,med
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,185,ERR33-C,TP,claude-opus-5,"Bare 'fclose(f);' in hostapd_config_read_maclist() (stream opened with mode ""r""): the int result is neither tested, assigned nor cast to (void). ERR33-C-EX1 lists the functions whose return may be ignored and fclose is not among them, so this is a violation as written. SUPERSEDES hostap_full_audit_0.4.169's FP ('same fclose-return pedantry'): 'the project does not care' is what suppression/config is for (ADR-0001/0005), not an FP label.",task-1281-err33c-fclose-gavel-review,2026-09-18T14:34:19Z,gavel review (bmdb 1281) against the ERR33-C bar set in task-1271-err33c-fclose-delta; correction of hostap_full_audit_0.4.169 FP -> TP; still fires at run 261 (96c59c64),high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,185,EXP12-C,FP,claude-sonnet-5,,delta-adjudication-task757-exp12c-census-hostapD,2026-09-07T21:04:29.003892,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,185,FIO24-C,FP,claude,"mutually-exclusive early-return branches, not a real double close",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,187,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round171,2026-09-08T04:30:17.448638,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,188,ARR01-C,FP,claude,"`sizeof(**acl)` on `struct mac_acl_entry **acl` correctly yields the element size for qsort's elemsize arg; this is the required idiom, not decay",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,197,API05-C,FP,claude,"`const char *hash, size_t len` is the confirmed pointer+size idiom FP class",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,198,API05-C,FP,claude,`char **pos` output param has no fixed-size array concept at all; conformant-array-syntax doesn't apply,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,199,API05-C,FP,claude,"`const char *fname` is a NUL-terminated string, not a sized buffer; conformant-array-syntax inapplicable",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,201,EXP40-C,FP,claude,"actual code is `char *pos2 = *pos;` (decl+init, `pos` is `char **`), not `*pos2=*pos`; no const involved at all — type-confusion/misparse",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,201,STR34-C,FP,claude,"`*pos` here is `char*` (pos is `char **pos` param), not char type; cross-function name conflation with unrelated `char *pos` vars elsewhere in file",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,203,EXP19-C,TP,claude-r720,,delta-adjudication-task757-round153,2026-09-08T04:01:37.595571,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,204,ARR37-C,FP,claude,"pos2 is an ordinary scan pointer into the caller's buffer, standard idiomatic string-scan increment, not a 'non-array' pointer",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,med
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,206,INT30-C,FP,claude-sonnet-5,"consumed only from hostapd/wpa_supplicant's own local input (config file, control-interface command, locally-loaded TNC plugin).",delta_int30_int32_bmdb766_hostap,2026-09-08T10:59:07.673706,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,213,EXP34-C,FP,claude,"user is the os_zalloc'd local at config_file.c:324, NULL-checked at line 325 with a continue on failure, before any of the ssha*/hash branches (including the call passing user to hostapd_config_eap_user_salted) can run",delta_exp34_task539,2026-08-25T08:36:46.115695,delta_exp34_task539,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,228,INT30-C,FP,claude-sonnet-5,"consumed only from hostapd/wpa_supplicant's own local input (config file, control-interface command, locally-loaded TNC plugin).",delta_int30_int32_bmdb766_hostap,2026-09-08T10:59:07.673706,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,228,STR34-C,FP,claude,"`*pos += 2*len` — pos is `char **pos`, so `*pos` is a pointer, not char; same cross-function 'pos' type-conflation bug as L201",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,236,MEM12-C,FP,claude,user->password/salt ownership is transferred to `user` struct; caller's `failed:` label calls hostapd_config_free_eap_user(user) which frees both fields (verified in ap_config.c),hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,243,MEM12-C,FP,claude,same ownership-transfer-to-caller-cleanup reasoning as L236,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,246,DCL30-C,FP,claude,pos2 is a local pointer VARIABLE pointing into the caller-owned buffer (not this function's stack storage); confirmed DCL30-C local-var-vs-local-storage FP class,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,246,STR34-C,FP,claude,"`*pos = pos2` — pos is char**, so *pos is a pointer assignment, not a char sign-extension case; same cross-function conflation bug",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,247,MEM12-C,FP,claude,"line 247 is the SUCCESS return `return 0;` — password/salt are the intended output, retained on `user`, not leaked",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,255,DCL04-C,TP,,"Verified against source at this line: a genuine multi-declarator variable declaration where not every declarator is a plain uninitialized identifier (pointer declarator, array declarator, and/or initializer present), so DCL04-C-EX2 does not apply. Declaration text matches (or is a truncated prefix of) the flagged source verbatim.",delta-adjudication-task757-r720-weekend,2026-09-11T18:41:46.674488,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,256,DCL04-C,TP,,"Verified against source at this line: a genuine multi-declarator variable declaration where not every declarator is a plain uninitialized identifier (pointer declarator, array declarator, and/or initializer present), so DCL04-C-EX2 does not apply. Declaration text matches (or is a truncated prefix of) the flagged source verbatim.",delta-adjudication-task757-r720-weekend,2026-09-11T18:41:46.674488,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,257,DCL04-C,TP,,"Verified against source at this line: a genuine multi-declarator variable declaration where not every declarator is a plain uninitialized identifier (pointer declarator, array declarator, and/or initializer present), so DCL04-C-EX2 does not apply. Declaration text matches (or is a truncated prefix of) the flagged source verbatim.",delta-adjudication-task757-r720-weekend,2026-09-11T18:41:46.674488,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,271,ERR00-C,FP,claude,fopen() checked via `if (!f)` next line,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,271,FIO05-C,FP,claude,admin-config-file trust pattern,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,med
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,271,WIN03-C,TP,claude,"literal rule match, pedantic",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,low
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,278,ARR30-C,FP,claude,"misattributed to fgets-while header (3rd instance), not the real pos-scan loop",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,278,EXP05-C,FP,claude,bogus cast-away-const 'f' (3rd instance of this recurring pair),hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,281,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round18,2026-09-07T22:48:15.736360,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,284,ARR30-C,FP,claude,bounded NUL-terminated scan over fgets-populated buf[512],hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,286,STR34-C,FP,claude,`*pos='\0'` literal constant assignment,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,291,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round122,2026-09-08T02:47:15.863819,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,296,DCL04-C,TP,,"Verified against source at this line: a genuine multi-declarator variable declaration where not every declarator is a plain uninitialized identifier (pointer declarator, array declarator, and/or initializer present), so DCL04-C-EX2 does not apply. Declaration text matches (or is a truncated prefix of) the flagged source verbatim.",delta-adjudication-task757-r720-weekend,2026-09-11T18:41:46.674488,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,296,EXP33-C,FP,claude,"flags the bare declaration line `struct hostapd_radius_attr *attr, *a;` itself as an 'uninitialized use'; attr is assigned before any use (line 297)",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,297,INT32-C,FP,claude,"`buf + 19` is pointer arithmetic on a fixed local array (buf[512], prefix already verified 19+ chars via strncmp), not integer addition; extends L62 pattern",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,300,INT32-C,FP,claude,same `buf + 19` pointer-arithmetic category error,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,308,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round138,2026-09-08T03:36:18.520712,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,334,INT32-C,FP,claude,"`pos = buf + 1` pointer arithmetic on fixed local buf[512], same category error (4th instance in this file)",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,336,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round122,2026-09-08T02:47:15.863819,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,345,INT14-C,FP,claude,"no bitwise op on 'pos' occurs at/near this line; the only bitwise use of a pos-difference in this function is `(pos2-pos)&1` at line 525 (parity check on the computed length, not on pos itself) — extends confirmed INT14-C pedantry-mismatch class",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,359,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round88,2026-09-08T01:41:38.199694,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,369,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round161,2026-09-08T04:15:30.784403,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,374,STR34-C,FP,claude,`*pos='\0'` literal constant assignment,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,378,ARR30-C,FP,claude,misattributed: line 378 is `while (*start)` header; no 'pos3' pointer-increment loop exists at/near this line,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,med
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,378,STR31-C,FP,claude,"the `while(*start)` loop parses comma-separated EAP method tokens via os_strchr, not a manual char-by-char string copy",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,med
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,379,EXP33-C,FP,claude,"`char *pos3 = os_strchr(start, ',');` is a declaration WITH initializer on this very line; flagging it as 'used uninitialized' at its own init site is bogus",hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,381,STR34-C,FP,claude,`*pos3++='\0'` literal constant assignment,hostap_full_audit_0.4.169,2026-07-29,41plus_b20,high
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,420,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round164,2026-09-08T04:21:52.564013,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,423,EXP19-C,TP,claude-r720,,delta-adjudication-task757-round158,2026-09-08T04:07:38.563670,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,433,EXP19-C,TP,claude-r720,unbraced single-statement body,delta-adjudication-task757-round121,2026-09-08T02:43:44.066949,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,436,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round46,2026-09-08T00:35:24.285045,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,438,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round66,2026-09-08T01:12:31.935123,,
hostap,dcee60436390dd34731560657c4257c3b4c839a6,hostapd/config_file.c,459,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round89,2026-09-08T01:42:38.623071,,
