project,codebase_commit,file_path,line,rule_id,verdict,adjudicator,reason,source,adjudicated_at,provenance,confidence
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,253,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,253,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,254,DCL04-C,TP,claude-sonnet-5,"Multiple variables declared in one declaration statement (mixed pointer/non-pointer types and/or partial initialization); real CERT DCL04-C intent prohibits this regardless of shared base type, only the for-loop-control exception applies.",delta-adjudication-task757-sample,2026-09-06T17:56:24.031110,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,260,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round26,2026-09-07T23:31:12.727208,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,268,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,268,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,282,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,282,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,288,API00-C,FP,claude-sonnet-4.6,Lua C API documented contract; L null check not required,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,295,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,295,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,297,EXP02-C,FP,claude-sonnet-5,"guard-pattern detector doesn't recognize bare function-call guards, assign-and-test idioms (x=f())!=NULL/>0/==OK, or multi-call bail chains (setgid()||setegid()||...) as intentional -- no genuine unsafe short-circuit dependency found",delta-adjudication-task757-round3,2026-09-06T20:23:15.373447,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,301,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,301,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,307,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,307,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,314,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,314,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,316,EXP02-C,FP,,"FP: right operand (and typically left) is a pure predicate/accessor call (no assignment, no ++/--); nothing observable is lost by not evaluating it. Not recognized as a guard by the rule's is_guard_pattern() because the LHS is itself a call_expression, a shape that recognizer doesn't cover. cvt2str(o) is a pure convertibility check.",delta-adjudication-task757-r720-weekend,2026-09-11T17:33:33.618279,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,320,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,320,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,322,EXP02-C,FP,claude-sonnet-5,"Intentional short-circuit-as-control-flow idiom (bail-on-first-failure call chain, guarded assignment-and-test e.g. 'while((x=f())!=NULL)', peek-and-consume parse step, or a feature-flag/assert guard) -- the side effect is meant to be conditional on the earlier operand, not assumed to always run. Checker's is_guard_pattern doesn't recognize a bare function-call or a nested comparison-with-assignment as a valid guard shape, so it flags the idiom itself.",delta-adjudication-task757-sample,2026-09-06T17:57:17.120222,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,326,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,326,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,329,EXP02-C,FP,claude-sonnet-5,"guard-pattern detector doesn't recognize bare function-call guards, assign-and-test idioms (x=f())!=NULL/>0/==OK, or multi-call bail chains (setgid()||setegid()||...) as intentional -- no genuine unsafe short-circuit dependency found",delta-adjudication-task757-round3,2026-09-06T20:23:15.373447,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,333,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,333,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,335,EXP19-C,TP,claude-sonnet-5,"Body genuinely lacks braces (condition: 'if (op != LUA_OPUNM && op != LUA_OPBNOT)', next token: 'a').",delta-adjudication-task757-round3,2026-09-06T20:19:49.737065,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,343,EXP30-C,FP,claude-sonnet-4.6,"luaO_arith arguments are s2v() macro reads, not side-effecting calls; no sequencing issue",precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,349,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,349,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,356,EXP02-C,FP,claude-sonnet-5,"guard-pattern detector doesn't recognize bare function-call guards, assign-and-test idioms (x=f())!=NULL/>0/==OK, or multi-call bail chains (setgid()||setegid()||...) as intentional -- no genuine unsafe short-circuit dependency found",delta-adjudication-task757-round3,2026-09-06T20:23:15.373447,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,358,EXP34-C,FP,claude-sonnet-5,"o1 comes from index2value() (lapi.c:58-86); that helper always returns a valid non-NULL TValue* (into the stack/registry/upvalue array or &G(L)->nilvalue sentinel for invalid indices) and never returns NULL, so lua_compare's isvalid() gate at line 356 is a validity check, not a null guard the tool needs to find.",task1107_delta_exp34_lua_b1,2026-09-10T13:28:02.803488Z,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,359,EXP34-C,FP,claude-sonnet-5,"Same o1 from index2value() in lua_compare as line 358; index2value never returns NULL by construction (nilvalue sentinel), so passing it to luaV_lessthan cannot deref NULL.",task1107_delta_exp34_lua_b1,2026-09-10T13:28:02.803488Z,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,360,EXP34-C,FP,claude-sonnet-5,"Same o1 from index2value() in lua_compare; never NULL, passed to luaV_lessequal.",task1107_delta_exp34_lua_b1,2026-09-10T13:28:02.803488Z,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,369,API00-C,TP,task-644-audit,Lua C API documented contract; L/buff null check not required by design,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,371,EXP19-C,FP,claude-sonnet-5,,delta-adjudication-task757-round11,2026-09-07T21:57:20.600668,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,372,EXP34-C,FP,claude-sonnet-5,"o = index2value(L, idx) in lua_numbertocstring (lapi.c:370) is never NULL; index2value returns a pointer into the stack or the nilvalue sentinel, guarded further by ttisnumber(o) before use.",task1107_delta_exp34_lua_b1,2026-09-10T13:28:02.803488Z,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,381,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,381,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,382,STR34-C,FP,claude-sonnet-4.6,s passed as const char* to luaO_str2num; no sign-extension involved at this call site,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,383,EXP19-C,TP,claude,"Verified in source: the reported if/for/while/do-while statement's body is a single statement with no enclosing braces -- a genuine, literal EXP19-C violation. Part of round 6's 200-finding stratified sample (cap 40/project, seed=75760), individually read against source; consistent with rounds 1, 3, 4, and 5's ~95% precision estimate and this task's own established finding that if/for/while/do-while messages are the checker's reliable class (unlike else).",delta-adjudication-task757-round6,2026-09-07T18:58:51.823359,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,389,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,389,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,393,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round9,2026-09-07T20:52:15.202721,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,399,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,399,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,403,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round26,2026-09-07T23:31:12.727208,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,404,INT16-C,FP,claude-sonnet-5,"Checker's 'assigned/returned to potentially unsigned' branch never verifies the actual signedness of either side -- LHS here is plain int/long or another signed field (same-signedness assignment, no real narrowing/representation issue), matching round-1's established root cause (LHS-unsigned check unverified).",delta-adjudication-task757-round2,2026-09-06T18:54:58.053768,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,409,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,409,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,415,API00-C,TP,claude-sonnet-5,"bmdb 769 (run 238): re-adjudicated under the confirmed API00-C standard (task-644-full-reaudit / 792-793-794 reconciliation). Function 'lua_tolstring', parameter(s) checked: ['L']. 'L': not-provable. No genuine guard exists and no real call site provably passes a non-null value for at least one parameter -- callers pass ordinary variables (empirically well-behaved but not proven), which is exactly what task-644-full-reaudit already tested and rejected as FP grounds. TP.",task-769-api00c-run238,2026-09-08T15:31:51.800284,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,421,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round16,2026-09-07T22:33:45.997236,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,425,EXP34-C,FP,claude-sonnet-5,"o = index2value(L, idx) in lua_tolstring (lapi.c:418) is never NULL for the same index2value-sentinel reason; luaO_tostring is only reached after the cvt2str(o) check.",task1107_delta_exp34_lua_b1,2026-09-10T13:28:02.803488Z,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,430,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round16,2026-09-07T22:33:45.997236,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,437,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,437,DCL15-C,FP,claude,"This is one of Lua's own public C API functions (LUA_API/LUALIB_API, the lua_*/luaL_* naming convention), declared in the public lua.h/lauxlib.h headers specifically so embedding applications can call it. Declaring it static would break Lua's public library interface entirely.",delta_dcl15_bmdb761,2026-09-07T14:17:02.482299,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,443,MSC17-C,FP,manual,"case LUA_VTABLE: { ... return res; } is a brace-wrapped block whose final statement is a return; sqc's checker inspects only the compound_statement node itself, not its last inner statement.",delta_msc17_task534,2026-08-24T13:08:53.536708,delta_msc17_task534,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,450,MSC12-C,FP,agent,"default: return 0; has a return statement -- not empty, misattributed.",msc12_msc13_precision_audit,2026-07-27,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,455,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,455,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,457,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round16,2026-09-07T22:33:45.997236,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,458,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round25,2026-09-07T23:29:38.073003,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,464,API00-C,TP,task-644-audit,o is always a valid TValue* from index2value; not a public API pointer param,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,464,DCL15-C,FP,claude-sonnet-4.6,touserdata is l_sinline (static inline); it already has internal linkage,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,473,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,475,EXP34-C,FP,claude-sonnet-5,"o = index2value(L, idx) at lapi.c:474 is never NULL (index2value sentinel pattern); touserdata(o) switches on ttype(o), no deref of a null o pointer.",task1107_delta_exp34_lua_b1,2026-09-10T13:28:02.803488Z,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,479,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,492,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,497,EXP34-C,FP,claude-sonnet-5,"o = index2value(L, idx) at lapi.c:493 is never NULL for the same reason; touserdata(o) is reached via ttypetag(o) dispatch.",task1107_delta_exp34_lua_b1,2026-09-10T13:28:02.803488Z,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,499,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round14,2026-09-07T22:15:39.562281,,
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,514,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,514,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,522,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,522,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,530,API00-C,TP,task-644-audit,Lua C API documented contract; L null check not required,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,530,DCL15-C,FP,claude-sonnet-4.6,LUA_API exported public C API function,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,543,API00-C,TP,task-644-audit,Lua C API documented contract; L/s null checks are caller responsibility,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,543,API05-C,FP,claude-sonnet-4.6,Lua uses C89-style pointer params; conformant array syntax is not applicable,precision_audit_0.4.59,2026-06-22,precision_audit,high
lua,40b76de2d77e66b70a9d4bf989c3f5340919973f,lapi.c,555,API00-C,TP,task-644-audit,Lua C API documented contract; L/s/ud null checks are caller responsibility,task-644-full-reaudit,2026-08-30T18:38:52.403573,precision_audit,high
