project,codebase_commit,file_path,line,rule_id,verdict,adjudicator,reason,source,adjudicated_at,provenance,confidence
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,628,FLP03-C,FP,claude-opus-4.8,FP-division advisory,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,637,FLP03-C,FP,claude-opus-4.8,FP-division advisory,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,645,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,645,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round36,2026-09-08T00:06:17.497725,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,655,MSC13-C,TP,claude-sonnet-5,init 0.0 unconditionally overwritten before return time reads it,precision_audit_task439_delta,2026-08-12T09:15:07.487844,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,657,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,658,DCL06-C,TP,,"Nanoseconds-per-second conversion factor, no comment documents it as such.",delta-adjudication-task757-r720-weekend,2026-09-11T19:21:45.577038,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,660,DCL06-C,FP,claude-sonnet-5,1e-9 is a self-evident nanoseconds-to-seconds unit conversion on a variable literally named nanoSeconds.,delta-adjudication-task757-round184,2026-09-10T20:46:09.397344,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,660,FLP34-C,FP,claude-opus-4.8,benign float conversion,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,669,API00-C,TP,claude-sonnet-5,"bmdb 769 (run 238): re-adjudicated under the confirmed API00-C standard (task-644-full-reaudit / 792-793-794 reconciliation). Function 'OpenURL', parameter(s) checked: ['url']. 'url': callers-partially-unresolved. No genuine guard exists and no real call site provably passes a non-null value for at least one parameter -- callers pass ordinary variables (empirically well-behaved but not proven), which is exactly what task-644-full-reaudit already tested and rejected as FP grounds. TP.",task-769-api00c-run238,2026-09-08T15:31:51.800284,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,672,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round39,2026-09-08T00:15:41.449912,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,679,EXP34-C,FP,claude-opus-4.8,[adversary: verify] null-deref; GLFW monitors/mode or env genuinely-unchecked-reachable vs trusted; default FP,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,719,FLP34-C,FP,claude-opus-4.8,benign float conversion,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,749,EXP19-C,TP,claude-sonnet-5,"Body genuinely lacks braces (condition: 'for (int i = 0; i < MAX_KEYBOARD_KEYS; i++)', next token: 'C').",delta-adjudication-task757-round3,2026-09-06T20:19:49.737065,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,760,EXP19-C,TP,claude,"Verified in source: the reported if/for/while/do-while statement's body is a single statement with no enclosing braces -- a genuine, literal EXP19-C violation. Part of round 6's 200-finding stratified sample (cap 40/project, seed=75760), individually read against source; consistent with rounds 1, 3, 4, and 5's ~95% precision estimate and this task's own established finding that if/for/while/do-while messages are the checker's reliable class (unlike else).",delta-adjudication-task757-round6,2026-09-07T18:58:51.823359,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,766,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round38,2026-09-08T00:11:38.509759,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,773,DCL06-C,TP,,"Platform key-count limit explained only by a plain comment restating the number, not a spec/table/assert mechanism.",delta-adjudication-task757-r720-weekend,2026-09-11T19:21:45.577038,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,780,MSC13-C,TP,claude-sonnet-5,pollResult only ever assignment target never re-read by name,precision_audit_task439_delta,2026-08-12T09:15:07.487844,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,785,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,785,EXP10-C,FP,,"no genuine unsequenced-side-effect hazard: all flagged calls are independent read-only accessors/getters or pure arithmetic; no shared mutable state written by more than one call in the expression (round-2 confirmation of round-1's finding, checker structurally never checks for shared state)",delta-adjudication-task757-round3,2026-09-06T20:17:34.867368,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,785,EXP45-C,FP,claude-opus-4.8,advisory/misfire (default),precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,788,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round35,2026-09-08T00:01:07.650988,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,813,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,815,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,817,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round34,2026-09-07T23:59:16.347930,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,818,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round28,2026-09-07T23:34:16.584330,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,818,MSC01-C,FP,claude,if/else-if only logs the two known orientations (PORT/LAND); an unhandled value simply skips the log message and has no functional effect on the rest of InitPlatform.,delta_msc01_task535,2026-08-25T07:39:35.521054,delta_msc01_task535,high
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,823,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,828,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,863,MSC13-C,TP,claude-sonnet-5,pollResult only ever assignment target never re-read by name,precision_audit_task439_delta,2026-08-12T09:15:07.487844,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,870,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,870,EXP45-C,FP,claude-opus-4.8,advisory/misfire (default),precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,873,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round26,2026-09-07T23:31:12.727208,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,880,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round11,2026-09-07T21:57:20.600668,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,891,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,895,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,901,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,905,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,913,MSC13-C,FP,claude-sonnet-5,platform is a file-scope global read 77x elsewhere in file,precision_audit_task439_delta,2026-08-12T09:15:07.487844,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,934,ARR02-C,FP,claude-opus-4.8,implicit array bounds from initializer; idiomatic,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,947,ARR02-C,FP,claude-opus-4.8,implicit array bounds from initializer; idiomatic,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,955,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,964,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,972,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,975,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,978,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,991,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1000,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1003,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1008,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1033,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round9,2026-09-07T20:52:15.202721,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1039,DCL13-C,FP,claude-opus-4.8,[adversary: verify pointee read-only vs written/ABI-callback-sig] default FP,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1044,MSC12-C,TP,claude,Body is a commented-out `//rendering = true;` with no explanation.,delta_msc12_bmdb758,2026-09-07T13:35:37.430279,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1047,MSC12-C,FP,claude,"The case body is `break;`, which has a real effect (preventing fallthrough to the next case) -- the message's premise that this is 'empty'/'no effect' is factually wrong for a bare-break case, a deliberate, common defensive-switch idiom (often paired with -Wswitch to make unhandled-enum-value warnings exhaustive).",delta_msc12_bmdb758,2026-09-07T13:35:37.430279,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1056,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1061,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1067,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1068,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1074,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
raylib,962bbfc6bfbd7a5acd08e21314fcfa161003a589,src/platforms/rcore_android.c,1075,DCL31-C,FP,claude-opus-4.8,implicit-declaration: platform API (SDL/Win32/EGL/JNI/emscripten/drm) declared in headers sqc does not follow; misfire,precision_audit_0.4.63_batch9,2026-06-23T18:57:14.967191,,
