project,codebase_commit,file_path,line,rule_id,verdict,adjudicator,reason,source,adjudicated_at,provenance,confidence
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,197,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,205,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,312,PRE05-C,FP,claude-sonnet-5,Intentional token-paste 'V' macro for table generation; non-expansion of args is by design.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,313,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,316,PRE05-C,FP,claude-sonnet-5,Intentional token-paste 'V' macro for table generation; non-expansion of args is by design.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,317,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,320,PRE05-C,FP,claude-sonnet-5,Intentional token-paste 'V' macro for table generation; non-expansion of args is by design.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,321,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,324,PRE05-C,FP,claude-sonnet-5,Intentional token-paste 'V' macro for table generation; non-expansion of args is by design.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,325,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,345,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,346,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,347,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,348,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,349,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,354,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,356,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,357,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,358,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,359,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,369,PRE00-C,FP,claude-sonnet-5,"Function-like macro is a deliberate hot-path perf idiom; safe, no side-effecting call sites in file.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,369,PRE02-C,TP,claude-sonnet-5,ROTL8 macro body genuinely lacks enclosing parens around the '|' expression.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,369,PRE12-C,FP,claude-sonnet-5,No side-effecting arguments at any call site; established safe macro pattern throughout file.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,370,PRE00-C,FP,claude-sonnet-5,"Function-like macro is a deliberate hot-path perf idiom; safe, no side-effecting call sites in file.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,370,PRE12-C,FP,claude-sonnet-5,No side-effecting arguments at any call site; established safe macro pattern throughout file.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,371,PRE00-C,FP,claude-sonnet-5,"Function-like macro is a deliberate hot-path perf idiom; safe, no side-effecting call sites in file.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,371,PRE12-C,FP,claude-sonnet-5,No side-effecting arguments at any call site; established safe macro pattern throughout file.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,379,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,380,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,385,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,402,ARR30-C,FP,claude-sonnet-5,"Index is a compile-time literal constant (0x00/0x63) in [0,255], not a variable; always in bounds.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,404,ARR30-C,FP,claude-sonnet-5,"Index is a compile-time literal constant (0x00/0x63) in [0,255], not a variable; always in bounds.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,408,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,410,EXP14-C,FP,claude,y is uint8_t; y=(y<<1)|(y>>7) is the standard 8-bit rotate-left-1 idiom via shift+OR -- the int-promoted intermediate truncates back into uint8_t on assignment with no bit loss (verified: 0xB1 rotates to 0x63 exactly).,delta-adjudication-exp14c-run251-widthfix,2026-09-12T20:31:44.282817,,
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,410,FIO50-C,FP,claude-sonnet-5,"Misfire: 'y' is a local uint8_t in GF(2^8) table gen, not a file stream; no I/O involved.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,411,EXP14-C,FP,claude,"Same rotate-left-1-via-shift-OR idiom on uint8_t y, second statement in the 4-statement unrolled rotate sequence.",delta-adjudication-exp14c-run251-widthfix,2026-09-12T20:31:44.282817,,
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,411,FIO50-C,FP,claude-sonnet-5,"Misfire: 'y' is a local uint8_t in GF(2^8) table gen, not a file stream; no I/O involved.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,412,EXP14-C,FP,claude,"Same rotate-left-1-via-shift-OR idiom on uint8_t y, third statement in the 4-statement unrolled rotate sequence.",delta-adjudication-exp14c-run251-widthfix,2026-09-12T20:31:44.282817,,
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,412,FIO50-C,FP,claude-sonnet-5,"Misfire: 'y' is a local uint8_t in GF(2^8) table gen, not a file stream; no I/O involved.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,413,EXP14-C,FP,claude,"Same rotate-left-1-via-shift-OR idiom on uint8_t y, fourth statement in the 4-statement unrolled rotate sequence.",delta-adjudication-exp14c-run251-widthfix,2026-09-12T20:31:44.282817,,
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,413,FIO50-C,FP,claude-sonnet-5,"Misfire: 'y' is a local uint8_t in GF(2^8) table gen, not a file stream; no I/O involved.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,414,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,444,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,445,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,446,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,447,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,464,PRE00-C,FP,claude-sonnet-5,"Function-like macro is a deliberate hot-path perf idiom; safe, no side-effecting call sites in file.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,464,PRE12-C,FP,claude-sonnet-5,No side-effecting arguments at any call site; established safe macro pattern throughout file.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,465,PRE00-C,FP,claude-sonnet-5,"Function-like macro is a deliberate hot-path perf idiom; safe, no side-effecting call sites in file.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,465,PRE12-C,FP,claude-sonnet-5,No side-effecting arguments at any call site; established safe macro pattern throughout file.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,466,PRE00-C,FP,claude-sonnet-5,"Function-like macro is a deliberate hot-path perf idiom; safe, no side-effecting call sites in file.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,466,PRE12-C,FP,claude-sonnet-5,No side-effecting arguments at any call site; established safe macro pattern throughout file.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,468,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,469,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,470,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,471,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,473,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,474,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,475,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,476,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,480,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,481,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,482,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,483,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,485,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,486,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,487,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,488,PRE01-C,FP,claude-sonnet-5,"Param used only as array subscript; brackets already delimit expr, no precedence risk possible.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,492,API00-C,FP,claude-sonnet-5,"ctx-non-NULL is documented library-wide precondition for this low-level primitive; perf path, no MBEDTLS_INTERNAL_VALIDATE used here by design.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,499,MEM10-C,FP,claude-sonnet-5,"NULL check mirrors standard free() semantics; idiomatic and correct, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,507,API00-C,FP,claude-sonnet-5,"ctx-non-NULL is documented library-wide precondition for this low-level primitive; perf path, no MBEDTLS_INTERNAL_VALIDATE used here by design.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,515,MEM10-C,FP,claude-sonnet-5,"NULL check mirrors standard free() semantics; idiomatic and correct, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,535,DCL13-C,TP,claude-sonnet-5,"buf is only read for its address value in mbedtls_aes_rk_offset, never modified; could be const.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,558,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,558,INT14-C,FP,claude-sonnet-5,"Mask-then-shift is a standard, correct pointer-alignment idiom (documented in comment above); not a real readability defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,med
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,576,API00-C,FP,claude-sonnet-5,"ctx-non-NULL is documented library-wide precondition for this low-level primitive; perf path, no MBEDTLS_INTERNAL_VALIDATE used here by design.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,576,MSC37-C,FP,claude-sonnet-5,"Documented, intentional behavior of opt-in MBEDTLS_AES_USE_HARDWARE_ONLY ('will crash at runtime' if unsupported); accepted tradeoff.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,687,API00-C,FP,claude-sonnet-5,"ctx-non-NULL is documented library-wide precondition for this low-level primitive; perf path, no MBEDTLS_INTERNAL_VALIDATE used here by design.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,782,API00-C,FP,claude-sonnet-5,"ctx-non-NULL is documented library-wide precondition for this low-level primitive; perf path, no MBEDTLS_INTERNAL_VALIDATE used here by design.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,786,MSC13-C,FP,claude-sonnet-5,"mbedtls's deliberate fault-injection 'poison value' idiom (ERROR_CORRUPTION_DETECTED), overwritten by design.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,787,DCL04-C,TP,claude-sonnet-5,"key1, key2 genuinely declared together in one declaration statement.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,806,API00-C,FP,claude-sonnet-5,"ctx-non-NULL is documented library-wide precondition for this low-level primitive; perf path, no MBEDTLS_INTERNAL_VALIDATE used here by design.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,810,MSC13-C,FP,claude-sonnet-5,"mbedtls's deliberate fault-injection 'poison value' idiom (ERROR_CORRUPTION_DETECTED), overwritten by design.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,811,DCL04-C,TP,claude-sonnet-5,"key1, key2 genuinely declared together in one declaration statement.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,831,PRE00-C,FP,claude-sonnet-5,"Function-like macro is a deliberate hot-path perf idiom; safe, no side-effecting call sites in file.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,831,PRE12-C,FP,claude-sonnet-5,No side-effecting arguments at any call site; established safe macro pattern throughout file.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,855,PRE00-C,FP,claude-sonnet-5,"Function-like macro is a deliberate hot-path perf idiom; safe, no side-effecting call sites in file.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,855,PRE12-C,FP,claude-sonnet-5,No side-effecting arguments at any call site; established safe macro pattern throughout file.,mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,883,API00-C,FP,claude-sonnet-5,"ctx-non-NULL is documented library-wide precondition for this low-level primitive; perf path, no MBEDTLS_INTERNAL_VALIDATE used here by design.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,883,DCL13-C,TP,claude-sonnet-5,"ctx is only read (buf/rk_offset/nr), never modified in this function; could be const.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
mbedtls,068ff080b369adfac81509f9b57b2afabaf82dc5,library/aes.c,884,DCL06-C,FP,claude-sonnet-5,"Domain-standard crypto/spec constant (byte range, block size, round count); idiomatic, not a defect.",mbedtls-oracle-build-r720-20260914,2026-09-14T19:21:00.700463,,high
