project,codebase_commit,file_path,line,rule_id,verdict,adjudicator,reason,source,adjudicated_at,provenance,confidence
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,120,DCL11-C,FP,claude,"The actual argument is a genuine pointer of this type (e.g. `tcb_t *x`) passed to %p; the checker's diagnostic drops the pointer indirection level when reporting the argument's type, making a correct pointer argument look like a mismatch against void*. Verified directly (src/api/syscall.c:114's tcb_t case, src/arch/arm/32/machine/capdl.c's pte_t case): the source argument is unambiguously a pointer.",delta_dcl11_bmdb761,2026-09-07T14:07:19.795726,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,146,EXP10-C,FP,,"no genuine unsequenced-side-effect hazard: all flagged calls are independent read-only accessors/getters or pure arithmetic; no shared mutable state written by more than one call in the expression (round-2 confirmation of round-1's finding, checker structurally never checks for shared state)",delta-adjudication-task757-round3,2026-09-06T20:17:34.867368,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,170,PRE31-C,FP,,seL4 accessor/cast macro; argument is a pure accessor call or arithmetic expression with no side effect -- no hazard regardless of macro's use count,legacy-unknown-source,2026-09-06T20:18:13.951550,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,182,EXP10-C,FP,claude-sonnet-5,"Both getRegister() calls are to a function explicitly declared PURE (static inline word_t PURE getRegister(...)) reading different registers (capRegister, msgInfoRegister) of the same thread; a pure/read-only function has no side effect to race.",delta-adjudication-exp10c-task1160-run255,2026-09-14T13:41:41.683516,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,192,DCL06-C,TP,,"bare word-size comparison literal, no named macro/comment, not a listed idiom",delta-adjudication-task757-r720-weekend,2026-09-11T19:21:45.577038,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,193,EXP10-C,FP,,pure-accessor-macro-chain,delta-adjudication-task757-r720-weekend,2026-09-11T16:13:19.208950,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,205,DCL06-C,TP,,"low-32-bit mask literal, no comment/macro, not a listed idiom",delta-adjudication-task757-r720-weekend,2026-09-11T19:21:45.577038,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,205,INT17-C,FP,claude-sonnet-5,"Verified the constant is used with an explicitly fixed-width type (uint32_t/u32/DWORD/LONG/Bitmask-typed-u32/etc.), a hardware register, or an external wire-protocol/file-format/ABI-mandated width (FILETIME, IPv4, BPF, ASN.1 DER, AES/CRC round constants, IEEE-754 layout, GIC/APIC/ELF register fields, SDL pixel masks) -- the width is mandated by something other than the native C type, so no implementation-dependent assumption is actually being made, or (one case) the literal is fully spelled out at its true bit width (16 hex digits for a u64) rather than truncated.",delta-adjudication-task757-sample,2026-09-06T18:05:15.523917,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,260,DCL31-C,FP,claude,"This accessor/constructor is generated at build time by the seL4 bitfield generator from a .bf spec (confirmed e.g. cap_frame_cap_get_capFIsDevice/pte_new/mdb_node_* in structures.bf, x86_pat_msr_set_pa4 in structures.bf, seL4_Fault_*/seL4_CapRights_* in faults.h-generated code); its declaring header does not exist in this static checkout, so ""called without prior declaration"" is a scan-time artifact of build-time codegen, not a real ordering bug.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,324,MEM31-C,FP,claude,"The ""allocator"" is a bitfield-generated *_new() constructor that returns a fixed-size value-type struct (cap_t/lookup_fault_t/seL4_Fault_t/pte_t/vmx_eptp_t) by value, or the returned pointer/cap is stored into a persistent struct field (rootserver.*, ndks_boot.bi_frame->*) that escapes the function — there is no heap allocation to leak in either case.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,330,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,342,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,367,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,374,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,385,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,396,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,397,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,402,MEM31-C,FP,brandon,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,403,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,405,MEM31-C,FP,claude,"The ""allocator"" is a bitfield-generated *_new() constructor that returns a fixed-size value-type struct (cap_t/lookup_fault_t/seL4_Fault_t/pte_t/vmx_eptp_t) by value, or the returned pointer/cap is stored into a persistent struct field (rootserver.*, ndks_boot.bi_frame->*) that escapes the function — there is no heap allocation to leak in either case.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,408,MEM31-C,FP,claude,"The ""allocator"" is a bitfield-generated *_new() constructor that returns a fixed-size value-type struct (cap_t/lookup_fault_t/seL4_Fault_t/pte_t/vmx_eptp_t) by value, or the returned pointer/cap is stored into a persistent struct field (rootserver.*, ndks_boot.bi_frame->*) that escapes the function — there is no heap allocation to leak in either case.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,430,EXP30-C,FP,claude,"The ""multiple function calls with potential side effects"" are independent pure bitfield/accessor getters (or a macro expansion of one) read as call arguments; none of them mutate shared state that another argument in the same call depends on, so unspecified evaluation order cannot change the result.",precision_audit_task552_10pct_sample,2026-08-25,,medium
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,462,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,464,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,470,MEM31-C,FP,brandon,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,471,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,503,MEM31-C,FP,claude,"The ""allocator"" is a bitfield-generated *_new() constructor that returns a fixed-size value-type struct (cap_t/lookup_fault_t/seL4_Fault_t/pte_t/vmx_eptp_t) by value, or the returned pointer/cap is stored into a persistent struct field (rootserver.*, ndks_boot.bi_frame->*) that escapes the function — there is no heap allocation to leak in either case.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,504,DCL31-C,FP,claude,"This accessor/constructor is generated at build time by the seL4 bitfield generator from a .bf spec (confirmed e.g. cap_frame_cap_get_capFIsDevice/pte_new/mdb_node_* in structures.bf, x86_pat_msr_set_pa4 in structures.bf, seL4_Fault_*/seL4_CapRights_* in faults.h-generated code); its declaring header does not exist in this static checkout, so ""called without prior declaration"" is a scan-time artifact of build-time codegen, not a real ordering bug.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,504,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,513,MEM31-C,FP,brandon,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,514,MEM31-C,FP,brandon,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,550,EXP10-C,FP,,pure-accessor-macro-chain,delta-adjudication-task757-r720-weekend,2026-09-11T16:13:19.208950,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,557,MSC12-C,FP,agent,SCHED_APPEND_CURRENT_TCB is a scheduler macro with a real effect under CONFIG_KERNEL_MCS -- hidden by macro expansion.,msc12_sel4_postfix_task473,2026-08-20,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,565,PRE32-C,TP,claude,"The block argument to MCS_DO_IF_BUDGET literally contains a #ifndef CONFIG_KERNEL_MCS ... #else ... #endif directive sequence inside the macro's argument list, which is undefined behavior per the C standard (macro arguments may not contain preprocessing directives).",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,570,EXP33-C,FP,claude,"The variable is fully assigned before the flagged use (either both bitfield words are written immediately after declaration, or it is only ever read in the same switch-case branch where it was just assigned).",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,586,EXP43-C,FP,claude,"The actual call site passes only booleans and a word_t register value (no pointer arguments at all), so there is no output/input pointer aliasing possible.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/api/syscall.c,596,PRE32-C,TP,claude,"Same MCS_DO_IF_BUDGET call: the #ifdef/#else/#endif triplet is textually inside the macro invocation's argument list, a genuine PRE32-C violation even though common compilers tolerate it.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/c_traps.c,21,MSC37-C,FP,claude,"Function is declared NORETURN (a macro expanding to __attribute__((noreturn)) or equivalent, e.g. halt()/fastpath_*), or its body's only statement is a call to such a function (fail()/halt(), which expand to _fail()/halt(), both NORETURN) -- control provably never reaches the end. Verified directly for several sibling functions in this codebase (halt, restore_user_context, fastpath_call/_reply_recv/_signal/_vm_fault); the checker does not propagate NORETURN through these macros/calls.",delta_msc37_bmdb761,2026-09-07T13:46:29.213854,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/idle.c,12,DCL15-C,FP,claude,"Referenced from this codebase's assembly trap-vector entry points (.S files), verified via grep -- assembly `bl`/`call` instructions need external (non-static) linkage to resolve the C symbol across the assembler/compiler boundary.",delta_dcl15_bmdb761,2026-09-07T14:17:02.482299,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/idle.c,12,MSC37-C,FP,claude,"Function is declared NORETURN (a macro expanding to __attribute__((noreturn)) or equivalent, e.g. halt()/fastpath_*), or its body's only statement is a call to such a function (fail()/halt(), which expand to _fail()/halt(), both NORETURN) -- control provably never reaches the end. Verified directly for several sibling functions in this codebase (halt, restore_user_context, fastpath_call/_reply_recv/_signal/_vm_fault); the checker does not propagate NORETURN through these macros/calls.",delta_msc37_bmdb761,2026-09-07T13:46:29.213854,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/idle.c,18,EXP12-C,FP,claude-sonnet-5,"bare printf() to kernel debug console (impl_kvprintf/kernel_putchar, or compiled to (void)0 when CONFIG_PRINTING is off) -- return value feeds nothing back into kernel state, kernel proceeds identically regardless of console write success; boot-error/fault-diagnostic/ACPI-IOMMU-log/CapDL-dump/benchmark-JSON output, established diagnostic-output FP class.",delta-adjudication-task757-exp12c-census-sel4B,2026-09-07T21:00:59.355144,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/thread.c,15,API00-C,TP,task-644-audit,"Arch_switchToThread(tcb) is only called by the scheduler with the current/next TCB, an internal invariant-guaranteed non-null pointer.",task-644-full-reaudit,2026-08-30T18:38:52.403573,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/thread.c,25,API00-C,TP,claude-sonnet-5,"Flagged by bin/find_duplicate_verdict_conflicts.py (task 1): structurally identical/duplicated code, this row's sibling(s) carry the opposite verdict on the same rule. Re-adjudicated by reading the actual pinned source and applying the rule's literal text (this repo's adjudication standard -- no project-convention exemption), same standard as task 757/793/796's INT01-C and API00-C corrections.",duplicate-verdict-scan-task1-2026-09-13,2026-09-13T13:25:54.224959,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/thread.c,41,DCL13-C,TP,claude,"Arch_activateIdleThread(tcb_t *tcb) has an empty body (""Don't need to do anything""); tcb is never read or written, a clear-cut candidate for const (or removal of the parameter use).",precision_audit_task552_10pct_sample,2026-08-25,,medium
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/thread.c,41,MSC12-C,FP,agent,Documented no-op stub ('Nothing to do' / 'Don't need to do anything') -- same family fixed by task 474.,msc12_sel4_task474,2026-08-20,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,1,MEM31-C,FP,brandon,"statically-declared global kernel array (e.g. src/arch/*/model/statedata.c) written to in a loop; not heap-allocated, so there is no matching free to find",task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,139,DCL31-C,FP,claude,"Callee is a bitfield-generated accessor/constructor (from a .bf spec run through tools/bitfield_gen.py at build time into a generated header, e.g. mode/types_gen.h or structures_gen.h) that does not exist in this source-only checkout, so its real declaration is invisible to sqc even though it genuinely exists at build time.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,157,EXP10-C,FP,,pure-accessor-macro-chain,delta-adjudication-task757-r720-weekend,2026-09-11T16:13:19.208950,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,157,INT34-C,FP,claude-sonnet-5,pageBitsForSize() returns one of a small fixed set of page/section-size bit counts for the target architecture (an inline function over a page-size enum with a handful of cases) -- bounded well below word width by the hardware's own page-table format.,delta_int34_task700,2026-09-04T12:16:39.438822,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,168,MEM31-C,FP,brandon,generated bitfield-struct constructor (pte_pte_small_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,181,MEM31-C,FP,brandon,generated bitfield-struct constructor (pteS1_pteS1_small_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,207,INT34-C,FP,claude,"pageBitsForSize(ARMSection) is a CONST inline function taking a compile-time enum constant and returning a fixed small bits value from a bounded switch, so the shift amount is always safely bounded.",precision_audit_task552_10pct_sample,2026-08-25,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,229,PRE31-C,FP,,seL4 accessor/cast macro; argument is a pure accessor call or arithmetic expression with no side effect -- no hazard regardless of macro's use count,legacy-unknown-source,2026-09-06T20:18:13.951550,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,233,INT34-C,FP,claude-sonnet-5,pageBitsForSize() returns one of a small fixed set of page/section-size bit counts for the target architecture (an inline function over a page-size enum with a handful of cases) -- bounded well below word width by the hardware's own page-table format.,delta_int34_task700,2026-09-04T12:16:39.438822,,high
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,267,MSC13-C,FP,claude,phys is a loop accumulator (`phys += BIT(...)` each iteration); its final value is read by `assert(phys == PADDR_TOP)` immediately after the loop -- a cross-iteration/post-loop read the checker's dataflow doesn't connect.,delta_msc13_bmdb761,2026-09-07T14:03:52.867543,,
sel4,1326364bc9135d9445d936ebc01e38a402c1f4c6,src/arch/arm/32/kernel/vspace.c,273,MEM31-C,FP,brandon,generated bitfield-struct constructor (pde_pde_coarse_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,2026-08-30T22:35:06.111765,task-627-delta,high
